Origin_Country,Age_Arrived,Sex,Years_as_Resident,Native_Language,Target_Language,Education_days,Enrolled_Coruse,Speaking,Written_Understanding
Iraq,32,Male,2,Arabic,English,4,47,493,0.595079
Iraq,24,Male,4,Arabic,English,3,47,476,0.595079
Iraq,32,Female,18,Arabic,Monolingual,3,47,461,0.595079
Iraq,31,Male,2,Arabic,English,4,47,505,0.595079
Israel,26,Male,13,Arabic,Monolingual,3,93,495,0.595079
Morocco,24,Male,1,Arabic,French,3,49,506,0.595079
Morocco,22,Male,1,Arabic,Spanish,3,49,462,0.595079
Iraq,33,Male,5,Arabic,English,2,47,448,0.595079
Lebanon,22,Female,25,Arabic,French,4,83,524,0.595079
Iraq,21,Female,2,Arabic,Monolingual,3,47,515,0.595079
Iraq,30,Male,4,Arabic,English,4,47,473,0.595079
Morocco,23,Female,1,Arabic,French,3,49,558,0.595079
Iraq,27,Male,2,Arabic,English,4,47,472,0.595079
Morocco,22,Male,3,Arabic,Spanish,3,49,466,0.595079
Iraq,29,Male,4,Arabic,English,1,47,491,0.595079
Morocco,24,Male,5,Arabic,French,3,49,609,0.595079
Iraq,34,Female,3,Arabic,English,1,47,490,0.595079
Morocco,30,Male,1,Arabic,French,4,49,478,0.595079
Iraq,44,Female,5,Arabic,Monolingual,3,47,413,0.595079
Morocco,28,Female,3,Arabic,Arabic,4,49,514,0.595079
Morocco,25,Male,2,Arabic,French,3,49,469,0.595079
Morocco,23,Male,1,Arabic,Monolingual,4,49,482,0.595079
Morocco,24,Female,1,Arabic,Danish,3,49,472,0.595079
Morocco,26,Female,1,Arabic,French,4,49,450,0.595079
Iraq,25,Female,2,Arabic,English,4,47,515,0.595079
Morocco,20,Female,29,Arabic,French,3,49,551,0.595079
Iraq,35,Female,2,Arabic,Monolingual,4,47,502,0.595079
Morocco,16,Female,24,Arabic,Monolingual,1,49,530,0.595079
Morocco,23,Male,3,Arabic,French,3,49,480,0.595079
Morocco,27,Female,1,Arabic,French,3,49,508,0.595079
Morocco,27,Female,5,Arabic,French,3,49,485,0.595079
Morocco,30,Male,2,Arabic,French,4,49,484,0.595079
Morocco,30,Male,0,Arabic,Spanish,3,49,505,0.595079
Morocco,41,Male,1,Arabic,French,4,49,506,0.595079
Kuwait,18,Male,4,Arabic,Monolingual,2,95,476,0.595079
Egypt,22,Male,2,Arabic,English,4,79,509,0.595079
Iraq,34,Male,3,Arabic,English,4,47,521,0.595079
Iraq,25,Male,3,Arabic,Monolingual,4,47,490,0.595079
Morocco,31,Female,2,Arabic,French,4,49,486,0.595079
Iraq,28,Male,3,Arabic,English,3,47,489,0.595079
Morocco,23,Male,3,Arabic,French,4,49,476,0.595079
Morocco,24,Male,3,Arabic,French,2,49,496,0.595079
Lebanon,31,Female,7,Arabic,Monolingual,3,83,504,0.595079
Syria,31,Male,8,Arabic,English,3,67,542,0.595079
Morocco,10,Male,30,Arabic,Monolingual,2,49,520,0.595079
Morocco,19,Female,10,Arabic,English,4,49,489,0.595079
Morocco,28,Male,1,Arabic,French,1,49,486,0.595079
Iraq,50,Male,1,Arabic,English,4,47,576,0.595079
Morocco,31,Male,3,Arabic,French,4,49,521,0.595079
Morocco,10,Female,19,Arabic,Monolingual,2,49,542,0.595079
Morocco,18,Female,3,Arabic,Monolingual,2,49,501,0.595079
Morocco,32,Male,4,Arabic,French,2,49,522,0.595079
Morocco,26,Female,1,Arabic,French,4,49,466,0.595079
Morocco,25,Female,2,Arabic,French,4,49,517,0.595079
Egypt,31,Male,3,Arabic,English,4,79,465,0.595079
Iraq,33,Female,4,Arabic,English,4,47,534,0.595079
Netherlands,13,Female,4,Arabic,French,2,118,546,0.595079
Iraq,21,Male,4,Arabic,English,3,47,492,0.595079
Morocco,30,Female,15,Arabic,French,4,49,531,0.595079
Morocco,22,Male,1,Arabic,French,3,49,478,0.595079
Morocco,23,Female,1,Arabic,French,3,49,494,0.595079
Morocco,20,Female,2,Arabic,French,3,49,545,0.595079
Morocco,24,Male,7,Arabic,French,3,49,511,0.595079
Morocco,30,Female,6,Arabic,French,4,49,533,0.595079
Morocco,24,Female,2,Arabic,French,3,49,507,0.595079
Morocco,26,Male,5,Arabic,Tamazight,2,49,472,0.595079
Iraq,33,Male,3,Arabic,English,4,47,449,0.595079
Iraq,35,Female,2,Arabic,English,3,47,442,0.595079
Morocco,21,Male,3,Arabic,French,3,49,466,0.595079
Iraq,18,Female,8,Arabic,English,1,47,500,0.595079
Morocco,32,Male,7,Arabic,French,4,49,458,0.595079
Morocco,19,Male,4,Arabic,French,3,49,573,0.595079
Morocco,23,Male,1,Arabic,French,3,49,500,0.595079
Iraq,29,Female,2,Arabic,English,4,47,500,0.595079
Morocco,22,Male,3,Arabic,English,3,49,571,0.595079
Morocco,27,Male,1,Arabic,French,4,49,489,0.595079
Iraq,26,Male,3,Arabic,English,3,47,513,0.595079
Morocco,24,Female,2,Arabic,French,3,49,482,0.595079
Iraq,20,Female,3,Arabic,English,3,47,464,0.595079
Morocco,18,Male,11,Arabic,Monolingual,2,49,465,0.595079
Algeria,31,Male,3,Arabic,French,4,83,523,0.595079
Morocco,20,Female,1,Arabic,French,3,49,504,0.595079
Morocco,22,Female,8,Arabic,Monolingual,3,49,487,0.595079
Morocco,28,Male,3,Arabic,French,3,49,551,0.595079
Morocco,25,Male,7,Arabic,French,4,49,502,0.595079
Morocco,24,Male,1,Arabic,French,3,49,456,0.595079
Sudan,28,Male,3,Arabic,English,4,31,438,0.595079
Morocco,26,Male,2,Arabic,French,3,49,476,0.595079
Morocco,33,Male,1,Arabic,English,4,49,510,0.595079
Sudan,26,Female,2,Arabic,English,4,31,493,0.595079
Afghanistan,28,Male,4,Arabic,English,3,19,486,0.595079
Morocco,24,Male,1,Arabic,French,4,49,483,0.595079
Iraq,20,Male,3,Arabic,English,3,47,494,0.595079
Morocco,21,Female,2,Arabic,French,3,49,518,0.595079
Afghanistan,29,Male,6,Arabic,English,4,19,495,0.595079
Algeria,25,Male,4,Arabic,French,4,83,471,0.595079
Morocco,34,Female,2,Arabic,French,2,49,522,0.595079
SaudiArabia,20,Male,2,Arabic,English,3,90,594,0.595079
Sudan,22,Male,2,Arabic,English,4,31,478,0.595079
Sudan,26,Male,4,Arabic,English,4,31,496,0.595079
Morocco,16,Male,2,Arabic,French,2,49,540,0.595079
Morocco,14,Male,29,Arabic,Monolingual,1,49,525,0.595079
Morocco,26,Male,1,Arabic,French,3,49,534,0.595079
Algeria,28,Male,4,Arabic,French,4,83,466,0.595079
Morocco,29,Male,4,Arabic,French,4,49,459,0.595079
Iraq,38,Male,2,Arabic,English,4,47,480,0.595079
Iraq,49,Male,6,Arabic,English,3,47,491,0.595079
Algeria,29,Male,6,Arabic,French,3,83,520,0.595079
Algeria,33,Female,3,Arabic,French,4,83,489,0.595079
Iraq,30,Male,2,Arabic,English,4,47,480,0.595079
Morocco,26,Male,1,Arabic,French,4,49,508,0.595079
Algeria,27,Female,5,Arabic,French,3,83,481,0.595079
Morocco,29,Male,12,Arabic,Monolingual,3,49,486,0.595079
Iraq,39,Male,4,Arabic,English,4,47,510,0.595079
Iraq,23,Female,2,Arabic,English,3,47,525,0.595079
Algeria,27,Male,3,Arabic,French,4,83,538,0.595079
Morocco,24,Female,17,Arabic,French,3,49,546,0.595079
Algeria,22,Male,4,Arabic,Monolingual,3,83,441,0.595079
Morocco,22,Male,4,Arabic,French,2,49,497,0.595079
Algeria,23,Female,3,Arabic,French,3,83,497,0.595079
Iraq,40,Female,4,Arabic,English,3,47,495,0.595079
Algeria,23,Male,3,Arabic,French,4,83,479,0.595079
Algeria,23,Male,2,Arabic,French,3,83,461,0.595079
Morocco,25,Male,1,Arabic,French,1,49,464,0.595079
Iraq,20,Female,2,Arabic,English,3,47,502,0.595079
Algeria,31,Male,3,Arabic,French,4,83,507,0.595079
Algeria,24,Female,2,Arabic,French,4,83,488,0.595079
Morocco,20,Female,2,Arabic,French,2,49,466,0.595079
Algeria,29,Male,12,Arabic,French,4,83,521,0.595079
Lebanon,18,Female,4,Arabic,Monolingual,1,83,461,0.595079
Iraq,27,Female,14,Arabic,Monolingual,3,47,508,0.595079
Algeria,27,Male,3,Arabic,French,4,83,535,0.595079
Morocco,25,Male,1,Arabic,English,3,49,490,0.595079
Morocco,25,Male,7,Arabic,French,4,49,486,0.595079
Algeria,28,Male,3,Arabic,French,3,83,500,0.595079
Algeria,27,Male,1,Arabic,French,1,83,505,0.595079
Algeria,30,Male,3,Arabic,French,3,83,461,0.595079
Morocco,32,Male,6,Arabic,French,3,49,482,0.595079
Iraq,30,Female,4,Arabic,Monolingual,4,47,503,0.595079
Morocco,33,Female,1,Arabic,French,1,49,468,0.595079
Morocco,36,Female,1,Arabic,French,3,49,504,0.595079
Algeria,25,Male,1,Arabic,French,1,83,468,0.595079
Morocco,23,Male,4,Arabic,French,3,49,523,0.595079
Morocco,26,Male,3,Arabic,Monolingual,4,49,467,0.595079
Morocco,27,Male,1,Arabic,French,3,49,490,0.595079
Morocco,22,Female,16,Arabic,Spanish,4,49,538,0.595079
Morocco,22,Female,6,Arabic,French,4,49,516,0.595079
Morocco,21,Female,7,Arabic,Monolingual,4,49,470,0.595079
Algeria,40,Male,5,Arabic,French,4,83,501,0.595079
Algeria,26,Male,2,Arabic,French,4,83,444,0.595079
Algeria,29,Male,6,Arabic,French,4,83,497,0.595079
Algeria,27,Male,5,Arabic,French,3,83,490,0.595079
Morocco,24,Male,5,Arabic,English,3,49,583,0.595079
Morocco,26,Female,7,Arabic,French,3,49,502,0.595079
Iraq,25,Male,5,Arabic,Monolingual,3,47,444,0.595079
Morocco,24,Male,1,Arabic,French,4,49,531,0.595079
Algeria,25,Female,4,Arabic,French,4,83,504,0.595079
Iraq,20,Male,3,Arabic,English,3,47,514,0.595079
Morocco,19,Female,2,Arabic,French,3,49,479,0.595079
Morocco,25,Female,12,Arabic,French,4,49,518,0.595079
Iraq,31,Female,1,Arabic,English,4,47,512,0.595079
Morocco,20,Female,20,Arabic,Monolingual,2,49,525,0.595079
Morocco,36,Male,1,Arabic,French,1,49,270,0.595079
Morocco,18,Male,3,Arabic,French,1,49,495,0.595079
Iraq,29,Female,8,Arabic,Monolingual,4,47,470,0.595079
Morocco,30,Male,3,Arabic,Spanish,3,49,556,0.595079
Iraq,19,Female,4,Arabic,English,4,47,498,0.595079
Iraq,22,Male,4,Arabic,Monolingual,1,47,497,0.595079
Morocco,20,Male,2,Arabic,French,3,49,472,0.595079
Kuwait,15,Female,7,Arabic,Monolingual,2,95,442,0.595079
Iraq,31,Male,2,Arabic,English,4,47,495,0.595079
Iraq,19,Male,3,Arabic,English,3,47,505,0.595079
Kuwait,38,Female,6,Arabic,English,4,95,438,0.595079
Morocco,26,Male,0,Arabic,French,3,49,539,0.595079
Kuwait,28,Male,5,Arabic,English,3,95,522,0.595079
Iraq,17,Female,2,Arabic,English,3,47,493,0.595079
Iraq,18,Male,3,Arabic,English,3,47,503,0.595079
Morocco,39,Female,2,Arabic,French,4,49,455,0.595079
Morocco,24,Male,2,Arabic,Tamazight,3,49,512,0.595079
Lebanon,21,Female,2,Arabic,English,4,83,526,0.595079
Lebanon,26,Female,7,Arabic,French,3,83,455,0.595079
Morocco,24,Female,1,Arabic,French,4,49,443,0.595079
Iraq,26,Male,3,Arabic,English,3,47,447,0.595079
Morocco,36,Female,1,Arabic,French,4,49,487,0.595079
Iraq,21,Male,3,Arabic,English,3,47,465,0.595079
Iraq,25,Male,2,Arabic,Monolingual,4,47,516,0.595079
Morocco,25,Female,4,Arabic,French,4,49,514,0.595079
Kuwait,26,Female,6,Arabic,English,4,95,558,0.595079
Morocco,27,Female,3,Arabic,French,3,49,533,0.595079
Iraq,18,Male,10,Arabic,English,3,47,493,0.595079
Morocco,39,Male,0,Arabic,Italian,2,49,348,0.595079
Morocco,29,Male,1,Arabic,French,4,49,496,0.595079
Morocco,18,Female,23,Arabic,Arabic,2,49,522,0.595079
Iraq,32,Male,3,Arabic,Monolingual,4,47,446,0.595079
Lebanon,29,Male,5,Arabic,English,4,83,469,0.595079
Morocco,30,Male,5,Arabic,French,4,49,481,0.595079
Morocco,26,Male,1,Arabic,French,4,49,500,0.595079
Egypt,30,Male,3,Arabic,Monolingual,4,79,480,0.595079
Morocco,20,Male,4,Arabic,French,2,49,496,0.595079
Iraq,27,Female,1,Arabic,English,4,47,428,0.595079
Iraq,35,Female,5,Arabic,Monolingual,1,47,523,0.595079
Tunisia,24,Male,31,Arabic,French,3,85,567,0.595079
Morocco,33,Male,2,Arabic,Arabic,3,49,457,0.595079
UnitedStates,28,Female,3,Arabic,English,2,94,487,0.595079
Iraq,32,Female,3,Arabic,English,4,47,536,0.595079
Iraq,31,Male,4,Arabic,English,4,47,505,0.595079
Iraq,20,Male,2,Arabic,English,3,47,507,0.595079
Algeria,20,Male,5,Arabic,French,3,83,474,0.595079
Morocco,24,Female,5,Arabic,French,3,49,522,0.595079
Morocco,26,Male,1,Arabic,English,4,49,503,0.595079
Iraq,23,Female,7,Arabic,English,3,47,546,0.595079
Morocco,29,Female,8,Arabic,French,3,49,585,0.595079
Iraq,26,Female,3,Arabic,English,3,47,552,0.595079
Iran,41,Male,7,Arabic,English,3,77,459,0.595079
Morocco,21,Male,2,Arabic,Monolingual,3,49,531,0.595079
Iraq,19,Female,2,Arabic,English,3,47,458,0.595079
Iraq,36,Male,2,Arabic,English,4,47,503,0.595079
Morocco,27,Female,6,Arabic,French,3,49,511,0.595079
Iraq,18,Female,2,Arabic,English,3,47,489,0.595079
Libya,27,Male,3,Arabic,English,3,103,521,0.595079
Iraq,43,Male,6,Arabic,Russian,4,47,456,0.595079
Iraq,29,Female,4,Arabic,English,4,47,604,0.595079
Morocco,29,Male,0,Arabic,French,1,49,400,0.595079
Greece,23,Female,1,Arabic,English,4,102,539,0.595079
Iraq,31,Female,2,Arabic,English,3,47,501,0.595079
Algeria,37,Male,3,Arabic,French,3,83,516,0.595079
Morocco,18,Male,0,Arabic,English,3,49,514,0.595079
Morocco,20,Female,2,Arabic,French,2,49,579,0.595079
Morocco,22,Male,3,Arabic,French,3,49,457,0.595079
Iraq,37,Male,7,Arabic,English,1,47,505,0.595079
Morocco,29,Male,7,Arabic,Danish,1,49,487,0.595079
Iraq,32,Female,11,Arabic,Monolingual,4,47,502,0.595079
Morocco,27,Male,1,Arabic,French,3,49,499,0.595079
Iraq,30,Male,5,Arabic,English,1,47,436,0.595079
Morocco,23,Male,1,Arabic,French,4,49,475,0.595079
Morocco,29,Female,5,Arabic,French,4,49,537,0.595079
Iraq,26,Female,1,Arabic,English,4,47,540,0.595079
Morocco,24,Female,5,Arabic,French,3,49,578,0.595079
Morocco,23,Male,9,Arabic,French,3,49,493,0.595079
Iraq,25,Male,3,Arabic,English,4,47,481,0.595079
Algeria,26,Male,8,Arabic,English,4,83,530,0.595079
Morocco,33,Male,7,Arabic,French,3,49,522,0.595079
Albania,19,Female,3,Arabic,English,3,78,524,0.595079
Morocco,33,Male,3,Arabic,French,3,49,503,0.595079
Morocco,23,Female,7,Arabic,French,3,49,495,0.595079
Morocco,19,Female,1,Arabic,Monolingual,3,49,478,0.595079
Morocco,28,Male,2,Arabic,French,4,49,491,0.595079
Morocco,20,Male,2,Arabic,French,3,49,480,0.595079
Morocco,27,Male,1,Arabic,French,4,49,518,0.595079
Iraq,22,Male,3,Arabic,Monolingual,3,47,466,0.595079
Morocco,25,Male,17,Arabic,French,4,49,537,0.595079
Morocco,30,Female,4,Arabic,French,1,49,515,0.595079
Iraq,29,Male,2,Arabic,English,4,47,478,0.595079
Morocco,26,Male,1,Arabic,French,3,49,492,0.595079
Iraq,35,Male,3,Arabic,Monolingual,3,47,450,0.595079
Morocco,20,Female,3,Arabic,French,3,49,508,0.595079
Morocco,26,Male,1,Arabic,English,1,49,540,0.595079
Iraq,28,Male,2,Arabic,English,4,47,459,0.595079
Iraq,19,Female,2,Arabic,English,3,47,520,0.595079
Algeria,23,Male,4,Arabic,French,3,83,518,0.595079
Morocco,20,Female,3,Arabic,French,3,49,569,0.595079
Morocco,23,Female,4,Arabic,Monolingual,4,49,538,0.595079
Morocco,22,Male,1,Arabic,French,1,49,504,0.595079
Morocco,30,Male,2,Arabic,French,2,49,509,0.595079
Algeria,27,Male,3,Arabic,French,4,83,513,0.595079
Lebanon,31,Male,4,Arabic,French,3,83,554,0.595079
Algeria,34,Male,2,Arabic,French,3,83,501,0.595079
Morocco,26,Male,1,Arabic,French,3,49,446,0.595079
Iraq,17,Male,4,Arabic,Persian,3,47,506,0.595079
Morocco,25,Female,4,Arabic,French,4,49,503,0.595079
Morocco,25,Male,1,Arabic,English,3,49,439,0.595079
Morocco,19,Male,1,Arabic,French,4,49,548,0.595079
Algeria,25,Male,7,Arabic,French,3,83,535,0.595079
Morocco,22,Female,1,Arabic,French,3,49,466,0.595079
Morocco,20,Female,10,Arabic,French,4,49,501,0.595079
Morocco,28,Male,5,Arabic,French,4,49,514,0.595079
Lebanon,26,Male,2,Arabic,English,3,83,488,0.595079
Morocco,29,Female,7,Arabic,French,4,49,544,0.595079
Morocco,23,Male,1,Arabic,French,4,49,470,0.595079
Iraq,23,Female,2,Arabic,Persian,3,47,508,0.595079
Iraq,18,Female,2,Arabic,English,3,47,518,0.595079
Morocco,25,Female,1,Arabic,French,3,49,491,0.595079
Morocco,28,Male,4,Arabic,French,3,49,513,0.595079
Morocco,30,Female,2,Arabic,English,4,49,504,0.595079
Morocco,18,Female,1,Arabic,French,4,49,567,0.595079
Morocco,31,Male,4,Arabic,English,3,49,482,0.595079
Morocco,27,Male,2,Arabic,English,1,49,521,0.595079
Morocco,25,Female,20,Arabic,French,3,49,508,0.595079
Morocco,27,Male,5,Arabic,French,3,49,529,0.595079
Iraq,52,Female,6,Arabic,English,3,47,486,0.595079
Iraq,44,Male,5,Arabic,English,4,47,434,0.595079
Egypt,20,Male,8,Arabic,English,3,79,507,0.595079
Morocco,30,Female,0,Arabic,French,3,49,502,0.595079
Morocco,22,Male,1,Arabic,English,1,49,483,0.595079
Morocco,24,Male,1,Arabic,French,3,49,533,0.595079
Iraq,19,Female,3,Arabic,Monolingual,3,47,497,0.595079
Afghanistan,33,Female,8,Arabic,Monolingual,1,19,416,0.595079
Morocco,28,Male,4,Arabic,French,3,49,445,0.595079
Morocco,37,Male,9,Arabic,French,3,49,482,0.595079
Iraq,42,Male,8,Arabic,English,4,47,498,0.595079
Iraq,33,Female,4,Arabic,English,4,47,482,0.595079
Iraq,27,Male,4,Arabic,English,1,47,467,0.595079
Morocco,29,Male,1,Arabic,French,3,49,412,0.595079
Morocco,21,Male,2,Arabic,French,3,49,550,0.595079
Morocco,12,Male,5,Arabic,Albanian,1,49,478,0.595079
Iraq,28,Female,3,Arabic,English,3,47,483,0.595079
Morocco,32,Male,4,Arabic,French,1,49,493,0.595079
Morocco,20,Male,1,Arabic,English,3,49,516,0.595079
Morocco,17,Female,29,Arabic,Monolingual,1,49,534,0.595079
Iraq,29,Male,3,Arabic,English,4,47,500,0.595079
Morocco,23,Female,2,Arabic,French,3,49,544,0.595079
Iraq,51,Male,3,Arabic,English,4,47,417,0.595079
Iraq,30,Male,3,Arabic,English,4,47,517,0.595079
Iraq,32,Male,8,Arabic,Polish,4,47,492,0.595079
Iraq,32,Male,6,Arabic,English,4,47,494,0.595079
Morocco,25,Male,4,Arabic,French,1,49,550,0.595079
Iraq,36,Female,2,Arabic,German,1,47,491,0.595079
Morocco,21,Male,13,Arabic,Arabic,4,49,515,0.595079
Lebanon,15,Female,4,Arabic,German,1,83,500,0.595079
Morocco,20,Female,17,Arabic,Monolingual,2,49,501,0.595079
Morocco,36,Male,2,Arabic,French,4,49,547,0.595079
Iran,24,Male,2,Arabic,Monolingual,3,77,457,0.595079
Morocco,22,Male,1,Arabic,French,3,49,451,0.595079
Morocco,18,Female,2,Arabic,English,3,49,551,0.595079
Tunisia,23,Male,6,Arabic,French,3,85,456,0.595079
Algeria,24,Male,8,Arabic,French,4,83,552,0.595079
Morocco,27,Male,13,Arabic,French,3,49,478,0.595079
Morocco,35,Male,2,Arabic,French,3,49,501,0.595079
Israel,17,Female,5,Arabic,English,3,93,491,0.595079
Tunisia,22,Female,5,Arabic,French,4,85,502,0.595079
Algeria,30,Male,2,Arabic,French,3,83,562,0.595079
Iraq,25,Female,2,Arabic,English,4,47,490,0.595079
Egypt,32,Male,7,Arabic,Monolingual,4,79,510,0.595079
Morocco,26,Male,4,Arabic,French,4,49,496,0.595079
Morocco,33,Male,1,Arabic,French,3,49,555,0.595079
Morocco,42,Female,0,Arabic,French,1,49,434,0.595079
Algeria,34,Male,2,Arabic,French,3,83,495,0.595079
Morocco,24,Female,2,Arabic,French,4,49,513,0.595079
Algeria,28,Male,4,Arabic,French,3,83,487,0.595079
Morocco,33,Female,3,Arabic,French,4,49,500,0.595079
Algeria,33,Male,5,Arabic,French,4,83,521,0.595079
Iraq,32,Female,7,Arabic,English,4,47,482,0.595079
Iraq,42,Male,4,Arabic,English,4,47,483,0.595079
Tunisia,24,Male,3,Arabic,English,2,85,513,0.595079
Morocco,22,Male,1,Arabic,Monolingual,4,49,583,0.595079
Egypt,29,Female,8,Arabic,English,4,79,495,0.595079
Morocco,20,Male,2,Arabic,Persian,3,49,431,0.595079
Morocco,27,Male,9,Arabic,French,2,49,539,0.595079
Libya,28,Male,3,Arabic,English,4,103,478,0.595079
Morocco,26,Male,2,Arabic,French,4,49,508,0.595079
Tunisia,29,Male,1,Arabic,French,4,85,516,0.595079
Morocco,17,Male,2,Arabic,French,3,49,551,0.595079
Libya,28,Male,1,Arabic,English,3,103,502,0.595079
Morocco,30,Female,2,Arabic,French,3,49,539,0.595079
Algeria,32,Male,4,Arabic,Monolingual,1,83,488,0.595079
Morocco,23,Female,7,Arabic,Monolingual,3,49,459,0.595079
Morocco,24,Female,3,Arabic,French,3,49,499,0.595079
Iraq,35,Female,3,Arabic,English,4,47,503,0.595079
Morocco,39,Female,2,Arabic,French,3,49,511,0.595079
Algeria,33,Male,2,Arabic,French,4,83,440,0.595079
Morocco,31,Male,3,Arabic,French,1,49,572,0.595079
Morocco,20,Female,3,Arabic,French,3,49,545,0.595079
Morocco,27,Male,2,Arabic,French,4,49,516,0.595079
Iran,34,Male,5,Arabic,English,4,77,476,0.595079
Algeria,30,Male,2,Arabic,French,4,83,516,0.595079
Algeria,30,Male,8,Arabic,English,4,83,535,0.595079
Morocco,28,Female,1,Arabic,French,3,49,472,0.595079
Morocco,27,Female,2,Arabic,French,4,49,508,0.595079
Morocco,28,Male,2,Arabic,French,3,49,506,0.595079
Morocco,25,Male,5,Arabic,French,2,49,517,0.595079
Iraq,24,Female,3,Arabic,English,1,47,502,0.595079
Iraq,29,Male,3,Arabic,Monolingual,4,47,493,0.595079
Iraq,28,Female,3,Arabic,English,4,47,518,0.595079
Morocco,25,Male,3,Arabic,French,4,49,509,0.595079
Iraq,24,Female,2,Arabic,English,3,47,521,0.595079
Morocco,25,Male,3,Arabic,Spanish,4,49,497,0.595079
Morocco,23,Male,1,Arabic,French,4,49,448,0.595079
Algeria,26,Male,5,Arabic,French,3,83,482,0.595079
Iraq,31,Male,8,Arabic,English,4,47,506,0.595079
Morocco,25,Male,2,Arabic,Spanish,3,49,537,0.595079
Morocco,19,Female,1,Arabic,French,1,49,520,0.595079
Iraq,24,Male,3,Arabic,English,4,47,512,0.595079
Morocco,21,Male,12,Arabic,Monolingual,1,49,583,0.595079
Iraq,31,Female,3,Arabic,English,3,47,533,0.595079
Morocco,23,Male,1,Arabic,French,4,49,461,0.595079
Morocco,21,Female,7,Arabic,English,3,49,575,0.595079
Morocco,31,Male,5,Arabic,French,2,49,508,0.595079
Afghanistan,20,Female,3,Arabic,Monolingual,3,19,517,0.595079
Morocco,17,Male,32,Arabic,French,3,49,506,0.595079
Iraq,24,Male,5,Arabic,Persian,3,47,535,0.595079
Morocco,18,Female,2,Arabic,French,3,49,506,0.595079
Algeria,25,Female,1,Arabic,French,4,83,463,0.595079
Morocco,30,Male,3,Arabic,French,4,49,514,0.595079
Morocco,39,Female,1,Arabic,French,1,49,446,0.595079
Morocco,28,Male,2,Arabic,French,4,49,469,0.595079
Morocco,22,Male,3,Arabic,French,3,49,483,0.595079
Iraq,27,Female,5,Arabic,English,3,47,515,0.595079
Morocco,23,Female,2,Arabic,French,3,49,542,0.595079
Morocco,29,Male,1,Arabic,French,4,49,444,0.595079
Iraq,17,Female,3,Arabic,English,1,47,510,0.595079
Morocco,29,Male,3,Arabic,French,4,49,481,0.595079
Morocco,29,Female,0,Arabic,French,3,49,542,0.595079
Iraq,32,Male,1,Arabic,English,4,47,504,0.595079
Morocco,15,Female,21,Arabic,Arabic,4,49,550,0.595079
Iraq,17,Female,3,Arabic,Monolingual,3,47,489,0.595079
Morocco,32,Male,1,Arabic,French,4,49,495,0.595079
Morocco,34,Male,3,Arabic,French,4,49,500,0.595079
Morocco,31,Female,1,Arabic,French,1,49,550,0.595079
Tunisia,24,Male,1,Arabic,French,3,85,477,0.595079
Morocco,25,Female,11,Arabic,French,4,49,530,0.595079
Kuwait,32,Female,3,Arabic,English,4,95,508,0.595079
Egypt,31,Male,6,Arabic,English,4,79,497,0.595079
Morocco,18,Male,2,Arabic,English,3,49,514,0.595079
Algeria,33,Male,4,Arabic,French,3,83,508,0.595079
Morocco,35,Male,2,Arabic,French,4,49,457,0.595079
Iraq,34,Male,3,Arabic,English,4,47,442,0.595079
Iraq,36,Male,3,Arabic,Monolingual,4,47,481,0.595079
Morocco,19,Female,7,Arabic,French,2,49,566,0.595079
Kuwait,34,Male,6,Arabic,Serbian,4,95,477,0.595079
Kuwait,34,Female,5,Arabic,English,4,95,496,0.595079
Kuwait,27,Female,4,Arabic,English,4,95,553,0.595079
Iraq,31,Male,3,Arabic,English,4,47,469,0.595079
Kuwait,30,Female,2,Arabic,English,4,95,517,0.595079
Algeria,28,Male,3,Arabic,French,3,83,522,0.595079
Algeria,27,Male,3,Arabic,French,3,83,496,0.595079
Morocco,29,Male,1,Arabic,French,4,49,498,0.595079
Kuwait,22,Male,2,Arabic,English,3,95,510,0.595079
Morocco,27,Female,1,Arabic,French,3,49,464,0.595079
Morocco,23,Female,2,Arabic,French,3,49,539,0.595079
Kuwait,27,Male,4,Arabic,English,1,95,496,0.595079
Algeria,29,Male,3,Arabic,French,3,83,505,0.595079
Iraq,33,Male,4,Arabic,English,4,47,518,0.595079
Morocco,37,Male,3,Arabic,French,1,49,472,0.595079
Algeria,26,Male,10,Arabic,French,3,83,562,0.595079
Morocco,31,Male,3,Arabic,French,4,49,496,0.595079
Morocco,20,Female,7,Arabic,French,4,49,518,0.595079
Iraq,35,Male,3,Arabic,English,4,47,479,0.595079
Morocco,32,Female,4,Arabic,French,3,49,514,0.595079
Iraq,40,Male,3,Arabic,English,4,47,498,0.595079
Iraq,32,Male,3,Arabic,English,4,47,508,0.595079
Morocco,24,Female,1,Arabic,French,4,49,533,0.595079
Afghanistan,29,Female,4,Arabic,Persian,4,19,495,0.595079
